id,order,x,y,z
149,1,-2670353.7433419535,-4469704.028739756,3671560.1334776045
149,2,-2670355.1111679026,-4469702.368026848,3671560.997951442
150,0,-2670357.8260486787,-4469685.573509943,3671579.345579146
150,1,-2670356.493512352,-4469685.9455888085,3671579.910278771
150,2,-2670357.345517124,-4469685.201697318,3671580.1769593293
151,0,-2670334.512182324,-4469711.063565849,3671566.696490962
151,1,-2670335.4184188778,-4469710.811385565,3671566.467583173
151,2,-2670334.9345187214,-4469711.569338378,3671565.848814019
152,0,-2670363.830482438,-4469687.900647573,3671572.1756650093
152,1,-2670364.252819324,-4469688.406420386,3671571.3279884066
152,2,-2670362.9534067484,-4469688.816620428,3671571.4253222696
153,0,-2670346.0505159455,-4469712.732485664,3671557.3260336174
153,1,-2670344.978027964,-4469713.114031057,3671557.518629178
153,2,-2670344.9087850875,-4469712.439090021,3671558.4021341493
154,0,-2670346.4463798003,-4469711.999644687,3671557.8398414077
154,1,-2670346.0505159455,-4469712.732485664,3671557.3260336174
154,2,-2670344.9087850875,-4469712.439090021,3671558.4021341493
155,0,-2670304.392785274,-4469711.265466044,3671587.299086129
155,1,-2670304.074118327,-4469712.043215312,3671586.657918958
155,2,-2670303.502685043,-4469712.720310567,3671586.165622631
156,0,-2670338.5482369964,-4469692.646889313,3671584.772797419
156,1,-2670337.5369482595,-4469693.237260076,3671584.806848955
156,2,-2670337.9518508925,-4469692.316327314,3671585.620725312
157,0,-2670311.8421147196,-4469703.544315162,3671591.910188821
157,1,-2670312.1438967474,-4469703.887704468,3671590.931381802
157,2,-2670311.069155412,-4469704.253591845,3671591.3345590685
158,0,-2670316.742516606,-4469701.486852797,3671591.807676578
158,1,-2670316.1326242583,-4469701.289303817,3671591.588913244
158,2,-2670315.9933312903,-4469700.392888193,3671592.117103436
159,0,-2670340.575280109,-4469702.353937861,3671582.815998767
159,1,-2670339.7920267116,-4469702.979005489,3671582.5051227636
159,2,-2670339.678226163,-4469702.626983285,3671583.2203462557
160,0,-2670323.5751152,-4469704.470922741,3671581.154722615
160,1,-2670324.182804174,-4469703.622721249,3671581.620428534
160,2,-2670324.13494897,-4469704.190190735,3671580.934226362
161,0,-2670324.182804174,-4469703.622721249,3671581.620428534
161,1,-2670324.563735932,-4469704.1375797205,3671580.7744107163
161,2,-2670324.13494897,-4469704.190190735,3671580.934226362
162,0,-2670324.4150754325,-4469705.137191,3671580.2085540746
162,1,-2670323.5751152,-4469704.470922741,3671581.154722615
162,2,-2670324.13494897,-4469704.190190735,3671580.934226362
163,0,-2670324.563735932,-4469704.1375797205,3671580.7744107163
163,1,-2670324.4150754325,-4469705.137191,3671580.2085540746
163,2,-2670324.13494897,-4469704.190190735,3671580.934226362
164,0,-2670312.7560318196,-4469707.332889028,3671587.100309686
164,1,-2670312.507901288,-4469707.913873074,3671586.2833389067
164,2,-2670311.443898203,-4469707.517573339,3671586.788508165
165,0,-2670356.5845959503,-4469687.256379091,3671578.1384336343
165,1,-2670357.953606238,-4469687.34586489,3671577.041047561
165,2,-2670356.0930192363,-4469687.842955946,3671577.905216033
166,0,-2670355.751422992,-4469687.330815186,3671578.633150046
166,1,-2670356.5845959503,-4469687.256379091,3671578.1384336343
166,2,-2670356.0930192363,-4469687.842955946,3671577.905216033
167,0,-2670325.6426048246,-4469692.724240896,3671594.090432147
167,1,-2670325.7394054546,-4469691.836126312,3671594.800779589
167,2,-2670326.088096558,-4469692.564414169,3671593.9099966623
168,0,-2670326.0458480073,-4469692.917505263,3671593.3926121267
168,1,-2670325.6426048246,-4469692.724240896,3671594.090432147
168,2,-2670326.088096558,-4469692.564414169,3671593.9099966623
169,0,-2670324.299197976,-4469700.82140093,3671592.0413764487
169,1,-2670324.0349727585,-4469699.892303844,3671590.833610651
169,2,-2670325.7851244207,-4469702.717981709,3671593.0103867534
170,0,-2670324.370993421,-4469701.243360388,3671591.461961815
170,1,-2670324.299197976,-4469700.82140093,3671592.0413764487
170,2,-2670325.7851244207,-4469702.717981709,3671593.0103867534
171,0,-2670346.734611627,-4469690.394566015,3671581.2014216064
171,1,-2670345.9478216628,-4469690.824652282,3671581.5089502
171,2,-2670346.276511567,-4469689.80262352,3671582.351891821
172,0,-2670345.9478216628,-4469690.824652282,3671581.5089502
172,1,-2670345.2553710095,-4469690.434557338,3671582.3946295204
172,2,-2670346.276511567,-4469689.80262352,3671582.351891821
173,0,-2670335.773136583,-4469708.825879786,3671569.1996928225
173,1,-2670335.541857603,-4469709.447802995,3671568.217383241
173,2,-2670334.855770938,-4469709.081936126,3671568.9482403137
174,0,-2670338.792245683,-4469697.553999893,3671589.3732201937
174,1,-2670339.223292839,-4469698.154432951,3671588.6466415925
174,2,-2670337.340531948,-4469695.863503833,3671587.7674948517
175,0,-2670318.818265856,-4469690.014844624,3671602.297628714
175,1,-2670318.5144264433,-4469690.797075311,3671601.640337262
175,2,-2670318.1572078033,-4469690.408805096,3671602.264309214
176,0,-2670318.0164428535,-4469691.407686902,3671601.296303459
176,1,-2670317.206215039,-4469690.6538432855,3671602.7414905517
176,2,-2670318.1572078033,-4469690.408805096,3671602.264309214
177,0,-2670318.5144264433,-4469690.797075311,3671601.640337262
177,1,-2670318.0164428535,-4469691.407686902,3671601.296303459
177,2,-2670318.1572078033,-4469690.408805096,3671602.264309214
178,0,-2670326.7636964694,-4469698.930126729,3671593.7570369546
178,1,-2670324.124066017,-4469695.935573654,3671590.976022058
178,2,-2670324.0040772487,-4469695.754169815,3671591.385737211
179,0,-2670318.853437975,-4469711.184270228,3671577.0353548136
179,1,-2670318.05925548,-4469711.101897176,3671577.795169538
179,2,-2670318.7543610907,-4469710.551781556,3671577.7854207135
180,0,-2670354.679242263,-4469699.183810716,3671565.0051780604
180,1,-2670354.19767419,-4469698.658552838,3671565.867390208
180,2,-2670355.1199019416,-4469698.409844055,3671565.536346607
181,0,-2670354.19767419,-4469698.658552838,3671565.867390208
181,1,-2670354.820062693,-4469697.801887324,3671566.50546119
181,2,-2670355.1199019416,-4469698.409844055,3671565.536346607
182,0,-2670349.0827026055,-4469709.14975497,3671559.087624422
182,1,-2670349.228157356,-4469709.819198143,3671558.3284575427
182,2,-2670348.621397872,-4469709.819648514,3671558.731774443
183,0,-2670361.5022322177,-4469691.852079441,3671568.9068058813
183,1,-2670362.6866611303,-4469690.699729292,3671569.3408571957
183,2,-2670361.267164745,-4469692.332008173,3671568.427183846
184,0,-2670340.066171204,-4469704.735721515,3671580.0272047925
184,1,-2670339.434519307,-4469704.459280229,3671580.7833426725
184,2,-2670340.0428114217,-4469704.355005875,3671580.6254027723
185,0,-2670341.021622273,-4469704.014959311,3671580.5194129245
185,1,-2670340.066171204,-4469704.735721515,3671580.0272047925
185,2,-2670340.0428114217,-4469704.355005875,3671580.6254027723
186,0,-2670340.7825095826,-4469703.601093303,3671580.916253274
186,1,-2670341.021622273,-4469704.014959311,3671580.5194129245
186,2,-2670340.0428114217,-4469704.355005875,3671580.6254027723
187,0,-2670325.6416260814,-4469718.574765237,3671563.2625196655
187,1,-2670325.123737418,-4469718.054794422,3671564.334611515
187,2,-2670325.9981640168,-4469717.990512095,3671563.849641068
188,0,-2670325.123737418,-4469718.054794422,3671564.334611515
188,1,-2670326.2279334,-4469717.686494859,3671564.1376453256
188,2,-2670325.9981640168,-4469717.990512095,3671563.849641068
189,0,-2670343.101753542,-4469705.032103641,3671566.4018626404
189,1,-2670345.5310533443,-4469708.282838107,3671571.6336559625
189,2,-2670346.13031005,-4469708.30585474,3671571.1555573205
190,0,-2670364.1966834785,-4469686.0450307345,3671574.241397583
190,1,-2670362.4473301065,-4469686.279571497,3671574.9799088994
190,2,-2670363.829589582,-4469685.077023527,3671575.1416880023
191,0,-2670364.3990237815,-4469684.242758594,3671575.600895962
191,1,-2670364.9183054822,-4469684.662052282,3671574.874127683
191,2,-2670363.829589582,-4469685.077023527,3671575.1416880023
192,0,-2670346.5809020833,-4469703.868875192,3671576.9902132647
192,1,-2670345.746220659,-4469703.696265061,3671577.5947346706
192,2,-2670346.156508944,-4469702.872727875,3671578.1214151233
193,0,-2670345.746220659,-4469703.696265061,3671577.5947346706
193,1,-2670345.302428796,-4469703.230858021,3671578.4090983775
193,2,-2670346.156508944,-4469702.872727875,3671578.1214151233
194,0,-2670345.302428796,-4469703.230858021,3671578.4090983775
194,1,-2670345.7100470606,-4469702.4799745735,3671578.953502149
194,2,-2670346.156508944,-4469702.872727875,3671578.1214151233
195,0,-2670320.8084622747,-4469691.796585427,3671598.756872714
195,1,-2670320.018167338,-4469691.822459378,3671599.1411191626
195,2,-2670320.5084662163,-4469691.207858832,3671599.737384263
196,0,-2670337.1315298486,-4469707.198952801,3671578.8751851474
196,1,-2670337.178877191,-4469706.904843252,3671579.1966354763
196,2,-2670336.1031520935,-4469704.340795024,3671576.02614592
197,0,-2670337.178877191,-4469706.904843252,3671579.1966354763
197,1,-2670338.021970679,-4469706.875799543,3671579.00264877
197,2,-2670336.1031520935,-4469704.340795024,3671576.02614592
198,0,-2670325.7394054546,-4469691.836126312,3671594.800779589
198,1,-2670326.9330334575,-4469690.688555677,3671595.4988191207
198,2,-2670327.0622045044,-4469691.455777469,3671594.460434822
199,0,-2670326.9330334575,-4469690.688555677,3671595.4988191207
199,1,-2670327.185580835,-4469690.721492493,3671595.0519354115
199,2,-2670327.0622045044,-4469691.455777469,3671594.460434822
200,0,-2670346.963267147,-4469686.703457312,3671583.6167449784
200,1,-2670347.00134939,-4469687.716332341,3671584.6274691992
200,2,-2670347.6192320613,-4469687.472176193,3671584.389897112
201,0,-2670336.703453109,-4469712.201247516,3671563.8065244383
201,1,-2670337.718089583,-4469712.113186179,3671563.214447869
201,2,-2670337.195817723,-4469712.704748333,3671562.910995127
202,0,-2670336.4022008316,-4469712.36353253,3671563.897045381
202,1,-2670336.703453109,-4469712.201247516,3671563.8065244383
202,2,-2670337.195817723,-4469712.704748333,3671562.910995127
203,0,-2670324.299197976,-4469700.82140093,3671592.0413764487
203,1,-2670324.370993421,-4469701.243360388,3671591.461961815
203,2,-2670324.8486948563,-4469703.434133276,3671592.5963855092
204,0,-2670320.8084622747,-4469691.796585427,3671598.756872714
204,1,-2670320.5084662163,-4469691.207858832,3671599.737384263
204,2,-2670321.6075127027,-4469690.677538364,3671599.515486403
205,0,-2670317.6518954537,-4469709.697720123,3671579.5975155523
205,1,-2670318.8561620126,-4469709.279974623,3671579.3362146723
205,2,-2670318.9256438767,-4469709.918021322,3671578.479883281
206,0,-2670319.993937174,-4469709.545566975,3671578.192955913
206,1,-2670318.910408336,-4469710.153153939,3671578.2583765727
206,2,-2670318.9256438767,-4469709.918021322,3671578.479883281
207,0,-2670307.5175300133,-4469715.641753196,3671579.904684113
207,1,-2670307.2769768615,-4469715.067794733,3671580.720742435
207,2,-2670308.2615599786,-4469715.043000996,3671580.056607507
208,0,-2670315.7027641605,-4469704.452625516,3671587.7632178236
208,1,-2670315.3922929214,-4469704.2383206505,3671589.024091069
208,2,-2670315.928877226,-4469704.091988418,3671588.8133473913
209,0,-2670315.669089326,-4469697.802162835,3671595.501547213
209,1,-2670315.145865521,-4469697.657663852,3671596.071606647
209,2,-2670315.9889495596,-4469697.556184889,3671595.4296892327
210,0,-2670315.145865521,-4469697.657663852,3671596.071606647
210,1,-2670315.222216695,-4469697.162931164,3671596.407402041
210,2,-2670315.9889495596,-4469697.556184889,3671595.4296892327
211,0,-2670326.770239334,-4469693.451340538,3671592.396416475
211,1,-2670329.5906610284,-4469698.369832913,3671595.3633737587
211,2,-2670327.4023328633,-4469694.927146647,3671593.765615047
212,0,-2670321.6777054183,-4469688.140298467,3671602.446595301
212,1,-2670321.7177252225,-4469687.49954751,3671603.0370403375
212,2,-2670322.6919070273,-4469687.75907438,3671602.2439054837
213,0,-2670321.6075127027,-4469690.677538364,3671599.515486403
213,1,-2670320.5084662163,-4469691.207858832,3671599.737384263
213,2,-2670321.3367018383,-4469690.401731825,3671599.8719264115
214,0,-2670343.589105474,-4469710.859018657,3671561.0591170895
214,1,-2670343.6451333864,-4469710.691743208,3671561.3245716104
214,2,-2670345.0756844436,-4469710.265932015,3671560.6676560724
215,0,-2670304.8777061594,-4469719.687320262,3671576.9025319912
215,1,-2670304.850764739,-4469719.238752891,3671577.360790363
215,2,-2670306.871380372,-4469721.120028608,3671579.827729275
216,0,-2670331.992264026,-4469696.9641733635,3671595.2588531664
216,1,-2670329.471441701,-4469693.59350646,3671592.017600646
216,2,-2670331.0194819127,-4469697.320226666,3671595.5484331944
217,0,-2670345.129344789,-4469701.307710593,3671580.704299922
217,1,-2670346.200705132,-4469701.522722777,3671579.5665341974
217,2,-2670345.3066329435,-4469702.003339996,3671579.752267973
218,0,-2670344.8371661482,-4469701.938258292,3671580.0838021343
218,1,-2670345.129344789,-4469701.307710593,3671580.704299922
218,2,-2670345.3066329435,-4469702.003339996,3671579.752267973
219,0,-2670344.856041396,-4469702.669139502,3671579.324529091
219,1,-2670344.8371661482,-4469701.938258292,3671580.0838021343
219,2,-2670345.3066329435,-4469702.003339996,3671579.752267973
220,0,-2670346.200705132,-4469701.522722777,3671579.5665341974
220,1,-2670345.7100470606,-4469702.4799745735,3671578.953502149
220,2,-2670345.3066329435,-4469702.003339996,3671579.752267973
221,0,-2670359.4831953812,-4469684.457347041,3671579.5670622964
221,1,-2670358.729427009,-4469685.1266960995,3671579.1467895815
221,2,-2670358.3875526018,-4469684.62084964,3671580.0746181766
222,0,-2670340.902755236,-4469698.165279678,3671587.23001724
222,1,-2670339.527517712,-4469695.090023751,3671585.0496087414
222,2,-2670338.536484466,-4469694.034663806,3671583.448597856
223,0,-2670343.5429909034,-4469697.136199692,3671582.818008144
223,1,-2670344.6152459932,-4469698.430094768,3671584.1755311475
223,2,-2670344.8048676136,-4469698.346663427,3671583.880281306
224,0,-2670351.431880281,-4469687.33509595,3671581.5762814637
224,1,-2670351.3704072735,-4469686.965173125,3671582.0680362335
224,2,-2670351.869682337,-4469686.852583872,3671581.826163867
225,0,-2670318.5144264433,-4469690.797075311,3671601.640337262
225,1,-2670319.20840078,-4469690.4459568225,3671601.356211271
225,2,-2670319.0941748093,-4469690.914586674,3671600.941145471
226,0,-2670318.0164428535,-4469691.407686902,3671601.296303459
226,1,-2670318.5144264433,-4469690.797075311,3671601.640337262
226,2,-2670319.0941748093,-4469690.914586674,3671600.941145471
227,0,-2670318.05925548,-4469711.101897176,3671577.795169538
227,1,-2670318.853437975,-4469711.184270228,3671577.0353548136
227,2,-2670318.0868061483,-4469711.640915432,3671577.1579894344
228,0,-2670318.853437975,-4469711.184270228,3671577.0353548136
228,1,-2670318.441720656,-4469711.910489453,3671576.523733688
228,2,-2670318.0868061483,-4469711.640915432,3671577.1579894344
229,0,-2670316.928789212,-4469711.76398212,3671577.776773531
229,1,-2670318.05925548,-4469711.101897176,3671577.795169538
229,2,-2670318.0868061483,-4469711.640915432,3671577.1579894344
230,0,-2670343.618055643,-4469688.33707433,3671586.1659138734
230,1,-2670342.6772338543,-4469688.1673004925,3671586.878244288
230,2,-2670343.541869383,-4469687.912835725,3671586.8894603066
231,0,-2670342.6772338543,-4469688.1673004925,3671586.878244288
231,1,-2670342.648114364,-4469687.534112189,3671587.6304302
231,2,-2670343.541869383,-4469687.912835725,3671586.8894603066
232,0,-2670321.2352429572,-4469716.159867416,3671569.452985425
232,1,-2670321.451675508,-4469715.795809924,3671569.7368540047
232,2,-2670322.387775939,-4469715.866560435,3671569.14768324
233,0,-2670319.053239313,-4469702.224607467,3671587.155629487
233,1,-2670317.996101221,-4469702.639874488,3671587.60730477
233,2,-2670318.6759164883,-4469701.824290745,3671587.8259740714
234,0,-2670362.6866611303,-4469690.699729292,3671569.3408571957
234,1,-2670361.5022322177,-4469691.852079441,3671568.9068058813
234,2,-2670361.609007771,-4469691.0238708025,3671569.779363829
235,0,-2670323.7934866664,-4469705.447080307,3671590.492718095
235,1,-2670324.1297580563,-4469705.602355535,3671590.2001832533
235,2,-2670319.8493208005,-4469702.011808248,3671586.6131858886
236,0,-2670360.0684855194,-4469686.526904679,3671576.451469966
236,1,-2670360.643297897,-4469685.666460388,3671577.007552599
236,2,-2670361.122964071,-4469686.168197628,3671576.106059294
237,0,-2670361.156037195,-4469686.510498723,3671575.599124267
237,1,-2670360.0684855194,-4469686.526904679,3671576.451469966
237,2,-2670361.122964071,-4469686.168197628,3671576.106059294
238,0,-2670319.6235311558,-4469713.909896506,3671573.1310561025
238,1,-2670318.7672934537,-4469713.899926791,3671573.9345303164
238,2,-2670319.396329349,-4469713.379891326,3671574.0397970495
239,0,-2670350.3882124284,-4469693.0527948,3671575.5024830475
239,1,-2670349.4834099235,-4469693.234900875,3671575.8496490917
239,2,-2670350.068890264,-4469692.507151748,3671576.427592008
240,0,-2670351.008762171,-4469692.3384241,3671575.917980066
